CASE_ID,ACCIDENT_YEAR,PROC_DATE,COLLISION_DATE,COLLISION_TIME,DAY_OF_WEEK,PRIMARY_RD,SECONDARY_RD,STATE_ROUTE,LATITUDE,LONGITUDE,COUNTY,CITY
81655585,2021,2021-12-20,2021-11-20,1737,6,DRISCOLL RD,WASHINGTON BLVD,,,,ALAMEDA,FREMONT
81658372,2021,2021-12-22,2021-11-17,1300,3,GRIMMER BLVD,AUTO MALL PKWY,,,,ALAMEDA,FREMONT
81658380,2021,2021-12-22,2021-12-08,1026,3,PASEO PADRE PKWY,SURRY PL,,,,ALAMEDA,FREMONT
81674003,2021,2022-01-10,2021-12-21,1900,2,MOWRY AVE,FREMONT BLVD,,,,ALAMEDA,FREMONT
81675312,2021,2022-01-11,2021-12-03,2355,5,EGGERS DR,PASEO PADRE PKWY,,,,ALAMEDA,FREMONT
81678932,2022,2022-01-17,2022-01-09,1338,7,SR-84 (MOWRY AV),REDWOOD TR,,,,ALAMEDA,FREMONT
81685305,2022,2022-01-26,2022-01-22,1309,6,ARLENE WY,DAPHNE DR,,37.689949035644531,-121.72126770019531,ALAMEDA,LIVERMORE
81692425,2022,2022-02-03,2022-01-20,0819,4,SR-238 (MISSION BL),DRISCOLL RD,,,,ALAMEDA,FREMONT
81692426,2022,2022-02-03,2022-01-23,2012,7,BLACOW RD,BOONE DR,,,,ALAMEDA,FREMONT
81698530,2021,2022-02-11,2021-12-20,1800,1,MILMONT DR,KATO RD,,,,ALAMEDA,FREMONT
81710355,2022,2022-02-28,2022-02-07,0805,1,SR 84 (THORNTON AVE),CONTRA COSTA AVE,,,,ALAMEDA,FREMONT
81715872,2022,2022-03-07,2022-02-09,0452,3,AUTO MALL PKWY,OSGOOD RD,,,,ALAMEDA,FREMONT
81720437,2022,2022-03-11,2022-02-22,1002,2,STEVENSON BLVD,SUNDALE DR,,,,ALAMEDA,FREMONT
81723744,2022,2022-03-16,2022-02-24,0800,4,GLENMOOR DR,MATTOS DR,,,,ALAMEDA,FREMONT
81735773,2022,2022-03-29,2022-03-17,1432,4,SR-238 (MISSION BLVD),NILES CANYON BLVD,,,,ALAMEDA,FREMONT
81736826,2022,2022-03-30,2022-02-25,0550,5,FREMONT BLVD,LAKEVIEW BLVD,,,,ALAMEDA,FREMONT
81738592,2022,2022-04-01,2022-03-26,0839,6,LOGAN DR,EGGERS DR,,,,ALAMEDA,FREMONT
81748703,2022,2022-04-15,2022-03-30,1430,3,ARDENWOOD BLVD,COMMERCE DR,,,,ALAMEDA,FREMONT
81748706,2022,2022-04-15,2022-03-31,1217,4,ALVARADO BLVD,LOWRY RD,,,,ALAMEDA,FREMONT
81776546,2022,2022-05-20,2022-04-29,2241,5,FREMONT BLVD,PERALTA BLVD,,,,ALAMEDA,FREMONT
81782931,2022,2022-05-27,2022-05-22,1414,7,STEVENSON BLVD,I-880 SB OFFRAMP,,,,ALAMEDA,FREMONT
81821967,2022,2022-07-21,2022-06-23,1613,4,FREMONT BLVD,THORNTON AVE,,,,ALAMEDA,FREMONT
81836887,2022,2022-08-10,2022-07-22,1825,5,AUTO MALL PKWY,SOUTHLAKE CMN,,,,ALAMEDA,FREMONT
81842111,2022,2022-08-17,2022-08-04,0552,4,VASCO RD,SCENIC AV,,37.716171264648438,-121.72348022460938,ALAMEDA,LIVERMORE
81844087,2022,2022-08-19,2022-08-15,0900,1,EAST AV,HILLCREST AV (E),,,,ALAMEDA,LIVERMORE
81858623,2022,2022-09-07,2022-08-23,1004,2,STEVENSON BLVD,BLACOW RD,,,,ALAMEDA,FREMONT
81876386,2022,2022-09-29,2022-08-28,1738,7,THORNTON AVE,BALBOA WAY,,,,ALAMEDA,FREMONT
81893825,2022,2022-10-19,2022-09-24,1253,6,FREMONT BLVD,CRESTWOOD ST,,,,ALAMEDA,FREMONT
81898356,2022,2022-10-25,2022-10-22,1724,6,ISABEL AV,RT 580 EB OFFRAMP,,37.699520111083984,-121.80113220214844,ALAMEDA,LIVERMORE
81900598,2022,2022-10-27,2022-10-19,1916,3,GRIMMER BLVD,VICTORIA AVE,,,,ALAMEDA,FREMONT
81926173,2022,2022-11-24,2022-11-08,0740,2,MOWRY AVE,GLENVIEW DR,,,,ALAMEDA,FREMONT
81931184,2022,2022-12-01,2022-11-07,1602,1,S GRIMMER BLVD,INDUSTRIAL DR,,,,ALAMEDA,FREMONT
81932239,2022,2022-12-02,2022-11-23,1432,3,PASEO PADRE PKWY,CAPITOL AVE,,,,ALAMEDA,FREMONT
81941743,2022,2022-12-14,2022-11-14,0953,1,MURRIETA BL,STANLEY BL,,37.677890777587891,-121.78752899169922,ALAMEDA,LIVERMORE
81944074,2022,2022-12-16,2022-10-27,0800,4,EL PADRO DR,CONCANNON BL,,37.660728454589844,-121.7923583984375,ALAMEDA,LIVERMORE
81971579,2022,2023-01-19,2022-12-31,1455,6,SR238 MISSION BL,MAYHEWS RD,238,37.579090118408203,-121.98310852050781,ALAMEDA,FREMONT
81972575,2022,2023-01-20,2022-12-11,1343,7,SR-84(NILES CANYON RD),PALOMARES RD,,,,ALAMEDA,FREMONT
82013215,2022,2023-03-09,2022-11-21,0128,1,MOWRY AVE,ARGONAUT WAY,,,,ALAMEDA,FREMONT
82018213,2023,2023-03-15,2023-01-29,0555,7,GRIMMER BLVD,BLACOW RD,,,,ALAMEDA,FREMONT
82031288,2023,2023-03-30,2023-03-14,1155,2,PASEO PADRE PKWY,COVINGTON DR,,,,ALAMEDA,FREMONT
82040083,2023,2023-04-10,2023-03-30,0833,4,FERNALD ST,PONTIAC WAY,,,,ALAMEDA,FREMONT
82074921,2023,2023-05-23,2023-05-08,0750,1,PORTOLA AV,LEE AV,,,,ALAMEDA,LIVERMORE
82078964,2023,2023-05-26,2023-05-14,1922,7,SR-238 (MISSION BL),NURSERY AVE,,,,ALAMEDA,FREMONT
82089868,2023,2023-06-09,2023-04-29,1621,6,WALNUT AVE,GUARDINO DR,,,,ALAMEDA,FREMONT
82111478,2023,2023-07-07,2023-06-28,1955,3,LIVERMORE AV,ARROYO PLAZA,,37.69866943359375,-121.77349090576172,ALAMEDA,LIVERMORE
82144881,2023,2023-08-16,2023-07-19,1730,3,S GRIMMER BLVD,AUTO MALL PKWY,,,,ALAMEDA,FREMONT
82144883,2023,2023-08-17,2023-08-05,1657,6,GRIMMER BLVD,OLD WARM SPRINGS BLVD,,,,ALAMEDA,FREMONT
82194993,2023,2023-10-10,2023-09-27,0818,3,SUNDALE DR,STEVENSON BLVD,,,,ALAMEDA,FREMONT
82222263,2023,2023-10-30,2023-09-02,0300,6,BLACOW RD,BROPHY DR,,,,ALAMEDA,FREMONT
82225152,2023,2023-11-01,2023-10-01,0133,7,LIPPERT AVE,MANTIS ST,,,,ALAMEDA,FREMONT
82238678,2023,2023-11-17,2023-11-07,0923,2,SR-238 (MISSION BLVD),SR-84 (NILES CANYON RD),,,,ALAMEDA,FREMONT
82243465,2023,2023-11-23,2023-09-28,1923,4,PASEO PADRE PKWY,OLIVE AVE,,,,ALAMEDA,FREMONT
82246140,2023,2023-11-28,2023-11-18,1243,6,HOLMES ST,ELAINE AV,,37.669651031494141,-121.78054046630859,ALAMEDA,LIVERMORE
82247434,2023,2023-11-29,2023-11-13,1622,1,BIG BASIN RD,AUGUSTA WY,,37.714668273925781,-121.72013092041016,ALAMEDA,LIVERMORE
82253672,2023,2023-12-06,2023-12-03,1104,7,FOURTH ST,K ST,,37.679111480712891,-121.76902008056641,ALAMEDA,LIVERMORE
82263843,2023,2023-12-18,2023-12-07,1743,4,FIRST ST,MINES RD,,37.694240570068359,-121.74694061279297,ALAMEDA,LIVERMORE
82268970,2023,2023-12-22,2023-11-18,1246,6,FREMONT BLVD,PERALTA BLVD,,,,ALAMEDA,FREMONT
82273302,2023,2023-12-28,2023-12-19,1029,2,FOURTH ST,P ST,,37.677219390869141,-121.77513885498047,ALAMEDA,LIVERMORE
82280077,2023,2024-01-05,2023-10-30,2042,1,MISSION BLVD,WARM SPRINGS BLVD,,,,ALAMEDA,FREMONT
82369520,2022,2024-04-22,2022-02-02,1317,3,TAYLOR AV,9TH ST,,37.772251129150391,-122.27050018310547,ALAMEDA,ALAMEDA
82369607,2022,2024-04-22,2022-03-12,2058,6,WILLIE STARGELL AV,MARINER SQUARE LP,,37.784900665283203,-122.27787017822266,ALAMEDA,ALAMEDA
82369723,2022,2024-04-22,2022-05-10,0223,2,HIGH ST,FAIRVIEW AV,,37.761459350585938,-122.22852325439453,ALAMEDA,ALAMEDA
82369954,2022,2024-04-22,2022-07-25,0057,1,CENTRAL AV,6TH ST,,37.771629333496094,-122.27947998046875,ALAMEDA,ALAMEDA
82370217,2022,2024-04-22,2022-12-07,1101,3,OAK ST,BUENA VISTA AV,,37.768718719482422,-122.24115753173828,ALAMEDA,ALAMEDA
82370276,2023,2024-04-22,2023-01-08,1538,7,BENTON ST,PACIFIC AV,,37.775741577148438,-122.26077270507812,ALAMEDA,ALAMEDA
82370370,2023,2024-04-22,2023-03-07,1230,2,OTIS DR,WESTLINE DR,,37.76593017578125,-122.27176666259766,ALAMEDA,ALAMEDA
82370449,2023,2024-04-22,2023-04-14,2200,5,BUENA VISTA AV,GRESHAM DR,,37.777210235595703,-122.28041076660156,ALAMEDA,ALAMEDA
82370538,2023,2024-04-22,2023-06-08,1756,4,PARK ST,ALAMEDA AV,,37.762718200683594,-122.24385070800781,ALAMEDA,ALAMEDA
82370595,2023,2024-04-22,2023-06-30,1250,5,OTIS DR,REGENT ST,,37.756198883056641,-122.24639129638672,ALAMEDA,ALAMEDA
82370742,2023,2024-04-22,2023-09-19,1155,2,CENTRAL AVE (SR-61),BAY ST,61,37.771018981933594,-122.26467895507812,ALAMEDA,ALAMEDA
82370771,2023,2024-04-22,2023-10-04,1456,3,CORPUS CHRISTI RD,RAINBOW CT,,,,ALAMEDA,ALAMEDA
82390047,2023,2024-05-15,2023-08-29,0911,2,CENTRAL AV,GIBBONS DR,,37.761501312255859,-122.23676300048828,ALAMEDA,ALAMEDA
82397694,2022,2024-05-27,2022-08-31,1805,3,LINCOLN AV,WILLOW ST,,37.769580841064453,-122.248046875,ALAMEDA,ALAMEDA
91381209,2021,2021-01-05,2021-01-03,1250,7,I-580 W/B,BROADWAY,580,37.822330474853516,-122.25975799560547,ALAMEDA,OAKLAND
91383269,2021,2021-01-07,2021-01-05,1815,2,I-80 E/B,BUCHANAN ST,80,37.883098602294922,-122.30829620361328,ALAMEDA,ALBANY
91383966,2021,2021-01-08,2021-01-05,0646,2,I-880 S/B (NIMITZ FREEWAY),MOWRY AVE,880,37.530841827392578,-122.00433349609375,ALAMEDA,FREMONT
91385113,2021,2021-01-11,2021-01-08,1620,5,REDWOOD RD,WATSON ST,,37.688938140869141,-122.07360076904297,ALAMEDA,UNINCORPORATED
91385859,2021,2021-01-12,2021-01-04,0515,1,I-580 WESTBOUND,HOPYARD ROAD,580,37.701900482177734,-121.90989685058594,ALAMEDA,PLEASANTON
91389262,2021,2021-01-18,2021-01-11,1630,1,I-880 SOUTHBOUND (NIMITZ FREEWAY),ALVARADO-NILES ROAD,880,37.591449737548828,-122.05606079101562,ALAMEDA,UNION CITY
91389722,2021,2021-01-18,2021-01-15,2235,5,I-880 N/B,98TH AVE,880,37.728580474853516,-122.185546875,ALAMEDA,OAKLAND
91390155,2021,2021-01-18,2021-01-15,1329,5,I-880 SOUTHBOUND,INDUSTRIAL PARKWAY,880,37.615230560302734,-122.07292938232422,ALAMEDA,HAYWARD
91390801,2021,2021-01-19,2021-01-14,1500,4,I-680 NORTHBOUND,VARGAS ROAD,680,37.550251007080078,-121.91921997070312,ALAMEDA,FREMONT
91393465,2021,2021-01-25,2021-01-17,0930,7,SR-84 (PALOMA WAY)(500 BLOCK),I-680,84,37.589569091796875,-121.87438201904297,ALAMEDA,UNINCORPORATED
91399904,2021,2021-02-01,2021-01-26,0623,2,I-680 NORTHBOUND,ANDRADE ROAD,680,37.575489044189453,-121.88166809082031,ALAMEDA,UNINCORPORATED
91402847,2021,2021-02-04,2021-01-31,0316,7,SB I-880 TO FRUITVALE AVENUE,DERBY AVE,880,37.773769378662109,-122.23061370849609,ALAMEDA,OAKLAND
91403084,2021,2021-02-05,2021-01-22,1600,5,I-880 SOUTHBOUND (NIMITZ FREEWAY),WINTON AVENUE,,37.657440185546875,-122.1021728515625,ALAMEDA,SAN LEANDRO
91405118,2021,2021-02-09,2021-02-04,1700,4,I-880 S/B,AUTO MALL PKY,880,37.506031036376953,-121.96560668945312,ALAMEDA,FREMONT
91408425,2021,2021-02-15,2021-02-05,1440,5,I-880 S/B,42ND AVE,880,37.772228240966797,-122.22532653808594,ALAMEDA,OAKLAND
91408966,2021,2021-02-16,2021-02-06,1600,6,PRINCETON STREET,SMALLEY AVENUE,,37.669319152832031,-122.09732818603516,ALAMEDA,UNINCORPORATED
91409022,2021,2021-02-16,2021-02-12,1020,5,HESPERIAN BLVD,LEWELLING BLVD,,37.686519622802734,-122.12999725341797,ALAMEDA,UNINCORPORATED
91421303,2021,2021-03-05,2021-03-02,1005,2,I-880 N/B (NIMITZ FREEWAY),HACIENDA AVE,880,37.677291870117188,-122.11805725097656,ALAMEDA,UNINCORPORATED
91421383,2021,2021-03-05,2021-03-04,0555,4,I-880 S/B,"A"" STREET""",880,37.666099548339844,-122.10768890380859,ALAMEDA,HAYWARD
91421829,2021,2021-03-08,2021-02-25,1620,4,BLOSSOM WAY,SR-185,,37.681671142578125,-122.09593963623047,ALAMEDA,UNINCORPORATED
91424659,2021,2021-03-10,2021-03-03,1620,3,I-580 E/B,GOLF LINKS RD,,37.758998870849609,-122.14803314208984,ALAMEDA,ALAMEDA
91427327,2021,2021-03-15,2021-03-11,1525,4,I-880 SOUTHBOUND,"A"" STREET""",880,37.664890289306641,-122.10698699951172,ALAMEDA,HAYWARD
91428970,2021,2021-03-17,2021-03-08,1615,1,I-580 E/B,FIRST STREET,580,37.702350616455078,-121.74735260009766,ALAMEDA,LIVERMORE
91430760,2021,2021-03-19,2021-03-10,1145,3,I-680 SOUTHBOUND,WARREN AVENUE,680,37.484401702880859,-121.91439819335938,ALAMEDA,FREMONT
91431565,2021,2021-03-22,2021-03-13,1955,6,I-580 W/B,MAPLE AVE,580,37.794921875,-122.20671081542969,ALAMEDA,OAKLAND
91433902,2021,2021-03-24,2021-03-16,1530,2,I680 N/B,VARGAS RD.,,37.547359466552734,-121.91973114013672,ALAMEDA,UNINCORPORATED
91433951,2021,2021-03-24,2021-03-13,2300,6,I-880 SOUTHBOUND,NORTH FREMONT BOULEVARD,880,37.582851409912109,-122.05016326904297,ALAMEDA,FREMONT
91435281,2021,2021-03-25,2021-03-22,1200,1,PASEO GRANDE,VIA PRIMERO,,37.679828643798828,-122.12564086914062,ALAMEDA,UNINCORPORATED
91439332,2021,2021-03-30,2021-03-25,0831,4,SR-92 W/B,INDUSTRIAL BLVD,92,37.631008148193359,-122.11325073242188,ALAMEDA,HAYWARD
91440128,2021,2021-03-31,2021-03-25,1705,4,I-880 S/B(NIMITZ FREEWAY),STEVENSON BLVD,880,37.5252685546875,-121.99382781982422,ALAMEDA,FREMONT
91441209,2021,2021-04-01,2021-03-22,0554,1,I-680 SOUTHBOUND,SHERIDAN ROAD,680,37.567081451416016,-121.89864349365234,ALAMEDA,UNINCORPORATED
91442642,2021,2021-04-05,2021-03-29,0652,1,I-580 W/B,106TH AVE,580,37.743789672851562,-122.14717102050781,ALAMEDA,OAKLAND
91443808,2021,2021-04-06,2021-03-31,1005,3,I-80 W/B,SFOBB TOLL PLAZA,80,37.824878692626953,-122.31321716308594,ALAMEDA,OAKLAND
91445564,2021,2021-04-07,2021-01-30,2200,6,I-80 W/B,GILMAN ST,80,37.876350402832031,-122.30702209472656,ALAMEDA,BERKELEY
91445583,2021,2021-04-07,2021-04-06,1645,2,I-880 N/B,23RD AVE,880,37.776309967041016,-122.23557281494141,ALAMEDA,OAKLAND
91449788,2021,2021-04-13,2021-04-02,1652,5,I-580 E/B,KUHNLE AVE,580,37.780811309814453,-122.17359924316406,ALAMEDA,OAKLAND
91451780,2021,2021-04-16,2021-04-05,1428,1,I-680 NORTHBOUND,NORTH MISSION BOULEVARD,680,37.537998199462891,-121.92816925048828,ALAMEDA,FREMONT
91453669,2021,2021-04-19,2021-04-11,0910,7,I-580 E/B,COOLIDGE AVE,,37.474521636962891,-122.12330627441406,ALAMEDA,OAKLAND
91456505,2021,2021-04-22,2021-04-18,1251,7,I-880 NORTHBOUND FROM 66TH AVENUE,COLISEUM WAY,,37.451641082763672,-122.12245941162109,ALAMEDA,OAKLAND
91464910,2021,2021-05-04,2021-04-28,1045,3,I-80 WB,ASHBY AVE,80,37.845050811767578,-122.29792785644531,ALAMEDA,EMERYVILLE
91465858,2021,2021-05-05,2021-04-27,0900,2,I-880 N/B,66TH AVE,,37.454299926757812,-122.12203216552734,ALAMEDA,OAKLAND
91468556,2021,2021-05-10,2021-05-02,1900,7,I-80 W/B,SFOBB METERING LIGHTS,80,37.822910308837891,-122.32100677490234,ALAMEDA,OAKLAND
91469098,2021,2021-05-10,2021-05-05,1555,3,I-580 EASTBOUND,NORTH FLYNN ROAD,580,37.719440460205078,-121.65978240966797,ALAMEDA,UNINCORPORATED
91470548,2021,2021-05-12,2021-05-10,0740,1,I-80 E/B,ASHBY AVE,,37.505138397216797,-122.17543029785156,ALAMEDA,EMERYVILLE
91470984,2021,2021-05-12,2021-05-07,1720,5,I-880 NORTHBOUND (NIMITZ FREEWAY),ALVARADO NILES ROAD,880,37.595741271972656,-122.05870819091797,ALAMEDA,UNION CITY
91472203,2021,2021-05-13,2021-05-04,1725,2,I-580 W/B,FOOTHILL BLVD,,37.441379547119141,-122.82572174072266,ALAMEDA,OAKLAND
91474545,2021,2021-05-27,2021-05-09,1428,7,I-880 S/B T0 LEWELLING BLVD.,LEWELLING BLVD.,880,37.686809539794922,-122.13308715820312,ALAMEDA,UNINCORPORATED
91474803,2021,2021-05-27,2021-05-11,1545,2,I-880 NORTHBOUND (NIMITZ FREEWAY),DECOTO ROAD,880,37.558380126953125,-122.03291320800781,ALAMEDA,FREMONT
91475305,2021,2021-05-18,2021-05-08,0435,6,I-880 SOUTHBOUND (NIMITZ FREEWAY),STATE ROUTE 92,880,37.642528533935547,-122.09256744384766,ALAMEDA,HAYWARD
91478394,2021,2021-05-27,2021-05-15,2043,6,I-880 S/B,42ND AVENUE,,37.462131500244141,-122.1334228515625,ALAMEDA,OAKLAND
91479720,2021,2021-05-27,2021-05-15,1500,6,I-880 SOUTHBOUND,"A"" STREET""",880,37.666130065917969,-122.10755920410156,ALAMEDA,HAYWARD
91481239,2021,2021-05-27,2021-05-21,1405,5,I-580 EASTBOUND,I-680,580,37.701881408691406,-121.90476226806641,ALAMEDA,PLEASANTON
91481469,2021,2021-05-27,2021-05-12,1625,3,I-80 W/B,ASHBY AVE,80,37.846809387207031,-122.29850006103516,ALAMEDA,EMERYVILLE
91481784,2021,2021-05-26,2021-04-29,0730,4,I-580 W/B,REDWOOD ROAD,580,37.69158935546875,-122.06707763671875,ALAMEDA,UNINCORPORATED
91482252,2021,2021-05-27,2021-05-19,0535,3,I-80 WESTBOUND,SFOBB TOLL PLAZA,80,37.825080871582031,-122.31484985351562,ALAMEDA,OAKLAND
91482777,2021,2021-09-15,2021-05-17,1430,1,I-880 SOUTHBOUND,DECOTO ROAD,880,37.559291839599609,-122.03420257568359,ALAMEDA,FREMONT
91482780,2021,2021-05-27,2021-05-19,1355,3,I-880 S/B (NIMITZ FREEWAY),TENNYSON ROAD,880,37.637439727783203,-122.08883666992188,ALAMEDA,HAYWARD
91484892,2021,2021-05-28,2021-05-24,0955,1,I-880 S/B,HACIENDA AVENUE,,37.075019836425781,-122.11534118652344,ALAMEDA,UNINCORPORATED
91484925,2021,2021-05-28,2021-05-27,1111,4,SR-84 (VALLECITOS ROAD),LITTLE VALLEY ROAD,84,37.603561401367188,-121.84268951416016,ALAMEDA,UNINCORPORATED
91486390,2021,2021-06-01,2021-05-25,0610,2,GRANT LINE ROAD,I-580,,,,ALAMEDA,LIVERMORE
91486433,2021,2021-06-01,2021-05-23,2110,7,FOOTHILL BLVD,I-580 W/B TO FOOTHILL BOULEVARD,,37.708580017089844,-122.12145233154297,ALAMEDA,UNINCORPORATED
91487252,2021,2021-06-02,2021-05-25,1745,2,REDWOOD RD,MARCIEL ROAD,,37.778770446777344,-122.12413787841797,ALAMEDA,UNINCORPORATED
91489099,2021,2021-06-04,2021-06-03,1600,4,I-580 W/B,MARKET ST.,580,37.826499938964844,-122.27703857421875,ALAMEDA,OAKLAND
91489529,2021,2021-06-04,2021-05-26,1840,3,PLEASANTON-SUNOL ROAD,VERONA RD.,,37.626289367675781,-121.88139343261719,ALAMEDA,UNINCORPORATED
91492205,2021,2021-06-08,2021-06-03,1126,4,SR-84 / VALLECITOS ROAD,RUBY HILL DRIVE,84,37.621829986572266,-121.80922698974609,ALAMEDA,UNINCORPORATED
91493874,2021,2021-06-10,2021-06-04,2002,5,I-580 E/B,GRANT LINE ROAD,,37.738239288330078,-121.59684753417969,ALAMEDA,ALAMEDA
91495902,2021,2021-06-14,2021-06-04,1630,5,I-880 SOUTHBOUND (NIMITZ FREEWAY),WHIPPLE ROAD,880,37.609031677246094,-122.06849670410156,ALAMEDA,HAYWARD
91499929,2021,2021-06-18,2021-06-06,0130,7,I-80 WESTBOUND,CLEVELAND AVE,80,37.894001007080078,-122.30773162841797,ALAMEDA,ALBANY
91501112,2021,2021-06-21,2021-06-08,0600,2,I-80 E/B,UNIVERSITY AVE,80,37.862430572509766,-122.30230712890625,ALAMEDA,BERKELEY
91501119,2021,2021-06-21,2021-06-12,0205,6,I-580 W/B TO I-80 E/B,MANDELA PARKWAY,,37.493640899658203,-122.17196655273438,ALAMEDA,OAKLAND
91501505,2021,2021-06-21,2021-06-14,1655,1,VIA PARO,PASEO GRANDE,,37.676761627197266,-122.12925720214844,ALAMEDA,UNINCORPORATED
91501569,2021,2021-06-21,2021-06-15,0716,2,I-880 S/B (NIMITZ FREEWAY),WASHINGTON AVE,880,37.688709259033203,-122.13516998291016,ALAMEDA,UNINCORPORATED
91501997,2021,2021-06-21,2021-06-12,1645,6,I-205 W/B,MIDWAY ROAD,205,37.742950439453125,-121.56002807617188,ALAMEDA,UNINCORPORATED
91505094,2021,2021-06-24,2021-06-15,2204,2,I-580 E/B,GRAND AVE,580,37.810279846191406,-122.24849700927734,ALAMEDA,OAKLAND
91506612,2021,2021-06-25,2021-06-19,1250,6,I-880 SOUTHBOUND,"A"" STREET""",880,37.668201446533203,-122.10894775390625,ALAMEDA,UNINCORPORATED
91508095,2021,2021-06-28,2021-06-13,1840,7,I-580 WESTBOUND,HACIENDA DRIVE,580,37.701889038085938,-121.89340972900391,ALAMEDA,PLEASANTON
91508737,2021,2021-06-29,2021-06-17,1600,4,I-680 SOUTHBOUND,ANDRADE ROAD,680,37.570888519287109,-121.89132690429688,ALAMEDA,UNINCORPORATED
91509584,2021,2021-06-30,2021-06-20,1630,7,I-580 EASTBOUND,SCHAEFER RANCH ROAD,580,37.6981201171875,-121.97746276855469,ALAMEDA,UNINCORPORATED
91511763,2021,2021-07-02,2021-06-08,2005,2,GROVE WAY,JUNE CT,,37.675930023193359,-122.10545349121094,ALAMEDA,UNINCORPORATED
91511845,2021,2021-07-02,2021-06-26,1900,6,HESPERIAN BLVD,I-880 N/B TO HESPERIAN BLVD.,,37.685558319091797,-122.13005065917969,ALAMEDA,UNINCORPORATED
91514038,2021,2021-07-07,2021-03-31,1125,3,I-80 W/B,ASHBY AVE,,37.510791778564453,-122.17591857910156,ALAMEDA,BERKELEY
91514736,2021,2021-07-07,2021-07-01,1320,4,KELLY STREET,PRIME AVENUE,,37.685009002685547,-122.05296325683594,ALAMEDA,UNINCORPORATED
91519058,2021,2021-07-13,2021-07-02,1225,5,I-880 SOUTHBOUND (NIMITZ FREEWAY),SR-92,880,37.6444091796875,-122.09368133544922,ALAMEDA,HAYWARD
91520152,2021,2021-07-14,2021-07-06,1135,2,I-880 NORTHBOUND (NIMITZ FREEWAY),TENNYSON RD,880,37.632179260253906,-122.08470153808594,ALAMEDA,HAYWARD
91522520,2021,2021-07-16,2021-07-07,1400,3,I-880 N/B (NIMITZ FREEWAY),TENNYSON RD,880,37.628440856933594,-122.08197021484375,ALAMEDA,HAYWARD
91522531,2021,2021-07-16,2021-07-15,1438,4,I-880 SOUTHBOUND TO A STREET,A STREET,880,37.666450500488281,-122.10817718505859,ALAMEDA,UNINCORPORATED
91523167,2021,2021-07-19,2021-07-12,1515,1,SR-185 (E. 14TH AVE.),162ND AVE.,,37.697669982910156,-122.11782073974609,ALAMEDA,UNINCORPORATED
91525724,2021,2021-07-21,2021-07-16,1805,5,I-880 NORTHBOUND,HACIENDA AVE.,880,37.67681884765625,-122.11749267578125,ALAMEDA,UNINCORPORATED
91526965,2021,2021-07-22,2021-07-14,1410,3,I-880 NORTHBOUND,FREMONT BOULEVARD (NORTH),880,37.587310791015625,-122.05274200439453,ALAMEDA,UNION CITY
91528675,2021,2021-07-26,2021-07-19,2340,1,FAIRMONT DRIVE,FOOTHILL BOULEVARD,,37.709491729736328,-122.1220703125,ALAMEDA,UNINCORPORATED
91528688,2021,2021-07-26,2021-07-17,0325,6,I-580 EASTBOUND,150TH AVENUE,580,37.715709686279297,-122.132080078125,ALAMEDA,UNINCORPORATED
91529767,2021,2021-07-27,2021-07-21,1300,3,I-580 EASTBOUND,SANTA RITA RD.,580,37.701320648193359,-121.86531829833984,ALAMEDA,PLEASANTON
91531447,2021,2021-07-29,2021-07-21,0500,3,I-680 SOUTHBOUND TO AUTOMALL PARKWAY,AUTOMALL PARKWAY,680,37.513580322265625,-121.94016265869141,ALAMEDA,FREMONT
91533399,2021,2021-07-30,2021-07-27,1935,2,I-580 W/B,FAIRMONT DRIVE,580,37.707000732421875,-122.12035369873047,ALAMEDA,UNINCORPORATED
91540026,2021,2021-08-09,2021-07-31,0210,6,I-680 SB,BOLLINGER CANYON ROAD,,37.753849029541016,-121.96141052246094,ALAMEDA,PLEASANTON
91540827,2021,2021-08-09,2021-07-23,2255,5,I-580 W/B,HARRISON STREET,580,37.819999694824219,-122.25505065917969,ALAMEDA,OAKLAND
91541783,2021,2021-08-10,2021-07-31,0725,6,SR-92 E/B TO I-880 S/B,SR-92,92,37.642471313476562,-122.09249114990234,ALAMEDA,HAYWARD
91551038,2021,2021-08-23,2021-08-14,0425,6,I-680 NORTHBOUND,SHERIDAN RD,680,37.5625,-121.90480804443359,ALAMEDA,UNINCORPORATED
91552024,2021,2021-08-23,2021-08-12,1800,4,I-80 E/B,POWELL ST,80,37.839351654052734,-122.29644012451172,ALAMEDA,EMERYVILLE
91553575,2021,2021-08-25,2021-08-16,1545,1,MAIN STREET SOUTHBOUND,WARREN STREET,,37.677230834960938,-122.08676910400391,ALAMEDA,HAYWARD
91559174,2021,2021-08-31,2021-08-22,0930,7,STANLEY BOULEVARD,QUARRY ENTRANCE,,37.67333984375,-121.83070373535156,ALAMEDA,UNINCORPORATED
91560766,2021,2021-09-02,2021-08-24,1835,2,JAMISON WAY,WOODBINE AVE,,37.698089599609375,-122.07758331298828,ALAMEDA,UNINCORPORATED
91563202,2021,2021-09-06,2021-08-27,2020,5,GROVE WAY,REDWOOD ROAD,,37.685218811035156,-122.07160186767578,ALAMEDA,UNINCORPORATED
91563420,2021,2021-09-06,2021-08-29,1155,7,I-880 N/B (NIMITZ FREEWAY),PASEO GRANDE,880,37.680461883544922,-122.122802734375,ALAMEDA,UNINCORPORATED
91563921,2021,2021-09-07,2021-08-28,2118,6,I-880 S/B,WASHINGTON AVE,880,37.696319580078125,-122.14647674560547,ALAMEDA,SAN LEANDRO
